,sentiment,sentiment:confidence,text
3393,0,0.6538,protesters stage diein protests store this anger misplaced? retweet agree
3394,0,0.6672,protesters stage diein protests store this anger misplaced? retweet agree
3395,0,1.0,airplay sucks yosemite
3396,0,0.6544,protesters stage diein protests store this anger misplaced? retweet agree
3397,0,0.5094,protesters stage diein protests store this anger misplaced? retweet agree
3398,0,0.6434,protesters stage diein protests store this anger misplaced? retweet agree
3399,0,0.6367,protesters stage diein protests store this anger misplaced? retweet agree
3400,0,1.0,thanks almost burning house down
3401,0,0.6725,everybody else track when stuff will show can't you? usps great small package tracking
3402,0,0.7253,protesters stage diein protests store this anger misplaced? retweet agree
3403,1,0.657,protesters stage diein protests store this anger misplaced? retweet agree
3404,0,0.6823,"good call thought going compete with dropbox, this sign like macpro 250gb"
3405,0,1.0,seriously hate this version itunes spend hours trying figure synch deleting everything
3406,0,1.0,what heck??? phone screen looks like lost battle with windstorm!
3407,1,0.6665,congrats mean wasn't using right? apple google
3408,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3409,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3410,0,1.0,steve wozniak calls legendary garage myth'
3411,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3412,0,0.6884,"it's democrat funded paid protesters distraction from democrat failures aca, amnesty,taxes,debt,economy"
3413,0,0.4957,just received just gotta wait approve their now!
3414,1,0.6635,protesters stage diein protests store this anger misplaced? retweet agree
3415,0,0.6868,protesters stage diein protests store this anger misplaced? retweet agree
3416,0,0.6894,protesters stage diein protests store this anger misplaced? retweet agree
3417,0,1.0,does phone suck much
3418,0,0.6631,dude play trombone worried
3419,0,1.0,"apple (aapl) plans launch iphone6 mini version 2015 monday, december)"
3420,0,0.8024,watch weekend's from more
3421,0,1.0,does phone suck much
3422,0,1.0,does phone suck much
3423,0,1.0,addis' phone text each other
3424,0,1.0,watch weekend's from more
3425,0,0.6575,wanna ifon siks? follow will
3426,0,1.0,wanna ifon siks? follow will
3427,0,1.0,please make charger that actually last
3428,0,0.501,protesters stage diein protests store this anger misplaced? retweet agree
3429,0,0.7689,come your together bypass cable satellite companies
3430,0,0.6843,protesters stage diein protests store this anger misplaced? retweet agree
3431,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3432,0,0.6616,applied 'head social media' opening have because twitter skillz like mark twain twitter
3433,1,0.6722,somehow would rather have macbook
3434,0,1.0,ayyy fourth phone charger this week broke today fuck
3435,0,1.0,wallet which better? biztechltd
3436,0,1.0,"apple catching iphone6 supply, still lagging demand monday, december)"
3437,0,1.0,"best iphone apps year, according apple monday, december)"
3438,0,1.0,aapl their words investor robin chan talks about xiaomi's
3439,0,1.0,watch weekend's from more
3440,0,1.0,"here's deal, taking this phone beating shit fuck whatever your damn twitter fuck"
3441,0,1.0,iphones working without card (not wifi)
3442,0,1.0,"iphones sensitive bro, it's cold, dies even with battery left it's hot, shuts down well smfh"
3443,0,0.6722,protesters stage diein protests store this anger misplaced? retweet agree
3444,0,1.0,when gonna italicize
3445,0,1.0,xcode aapl source crash swift getting annoying
3446,0,0.6823,protesters stage diein protests store this anger misplaced? retweet agree
3447,0,1.0,fuck
3448,0,1.0,worst thing ever update software computer this update trash
3449,1,0.497,yeah
3450,0,1.0,told that he's crazy
3451,0,0.7232,link bring back ordered thing
3452,0,1.0,"meet elevate, apple pick best iphone year monday, december)"
3453,0,1.0,your chance with apple verizon fios going downhill fast they using crappy plastic stbs with displays!
3454,0,0.6774,ain't steal apple
3455,0,0.7253,protesters stage diein protests store this anger misplaced? retweet agree
3456,0,0.6801,playing games
3457,0,1.0,with ios8 delete contact actually deleted fuck
3458,0,1.0,with ios8 delete contact actually deleted fuck
3459,0,0.3512,protesters stage diein protests store this anger misplaced? retweet agree
3460,0,1.0,phone just died feel betrayed
3461,0,1.0,
3462,0,0.6591,"studio 45,000 outlet, computers need batteries future now!!!!"
3463,0,1.0,dear worst idea ever
3464,0,0.5189,need emojis preferably some brown people shxt like that
3465,0,0.674,need emojis preferably some brown people shxt like that
3466,0,0.6505,make settings page less horrific
3467,0,1.0,what hell this hahaha
3468,0,0.6661,wish phones infinite amount storage need something about that
3469,0,1.0,"spellcheck makes wanna stab somebody, that isn't fuckin word wanted"
3470,0,0.6722,learning about apple store
3471,0,0.6491,"news china reminds apple need support privacy, security products apple have access"
3472,0,1.0,does look like fucking have days
3473,0,1.0,aapl apple international business machines corp exxon mobil corpora
3474,0,1.0,it's
3475,0,0.6774,yosemite dope except that glitch that moves message window over place
3476,0,0.7039,that proves nothing
3477,0,0.6965,where they going with this? come
3478,0,1.0,quality these webcam pics excuse
3479,0,0.6884,losing factor recovery could permanently lock apple aapl
3480,1,0.6581,need emojis preferably some brown people shxt like that
3481,1,0.6658,great phone number accurate
3482,0,1.0,thanks making shittiest chargers
3483,0,1.0,hell does this mean skype won't login can't even open
3484,0,0.7016,they nigga turban cant have sista headscarf
3485,0,1.0,apple matches increase earnings 2014q3 donkey stocks your iphone aapl
3486,0,0.6635,"warned consuela gets quincenera emoji, tasha better juke session emoji!"
3487,0,0.6823,damnit want footwork!
3488,0,1.0,these damn commercials getting worse worse
3489,0,1.0,don't 'remind tomorrow' just f'ing tell what updates want install actually
3490,0,0.667,apple better working
3491,0,0.7423,aapl their words baidu's robin xiaomi founder jun's 'guts
3492,0,0.6722,"last plaintiff itunes antitrust lawsuit disqualified, show must aapl apple mariannarosen"
3493,1,0.6513,we're excited named 'app store best 2014' list this year! apple
3494,0,1.0,congrats making iphone recording protected can't play anywhere want fail
3495,0,1.0,does anyone know theres smartwatch with fashioned clock face? grandma needs watch
3496,0,1.0,danger wanna fuck with
3497,0,1.0,does anyone know theres smartwatch with fashioned clock face? grandma needs watch
3498,0,1.0,iphone6 plus impossible hold without cover slides hand apple iphone
3499,1,1.0,just used apple first time thanks
3500,0,1.0,ios8 lack true keyboard integration killing half assed implementations aren't solutions!
3501,0,0.6537,need emojis preferably some brown people shxt like that
3502,0,1.0,where's mango emoji
3503,0,0.6543,where's mango emoji
3504,1,0.8501,we're excited named 'app store best 2014' list this year! apple
3505,1,1.0,we're excited named 'app store best 2014' list this year! apple
3506,0,0.6593,protesters stage diein protests store this anger misplaced? retweet agree
3507,0,0.6525,already building next massive business seems have noticed
3508,0,1.0,"what every young designer should know, from legendary designer susan kare"
3509,0,0.6442,should really invest terabyte storage
3510,0,0.691,best apps 2014 seems what's wrong with
3511,0,0.6659,"there presales india their toll free keeps ringing yes, either need don't need! anything?"
3512,0,0.6722,protesters stage diein protests store this anger misplaced? retweet agree
3513,0,1.0,announces apps 2014 your favourite make list? (via appstore2014
3514,0,0.5114,have ibeacon technology
3515,1,0.8106,microsoft compete with they slow giving most demanded data toggler shortcut bigdreamsbutsmallact
3516,0,1.0,"breaking aapl 'buy' reiterated, target cantor aapl brief explanation here aapl"
3517,0,1.0,"here again this 'waiting items copy' shit itunes, y'all pissing"
3518,0,0.6266,says security measures have phone theft nearly percent some places)
3519,0,1.0,apps 2014 names elevate brain training iphone
3520,0,1.0,orwellian vision world once takes over
3521,0,1.0,apps 2014 names elevate brain training iphone
3522,0,1.0,battery already within minutes usage
3523,0,0.5111,it'd real cute could sync music phone
3524,0,0.6833,aapl 'fast money' recap will companies start cutting their dividends?
3525,1,0.6884,aapl says apple build center japan media
3526,0,1.0,explain yourselves
3527,0,0.7287,says apple build center japan media aapl aapl
3528,1,0.6781,apple earns more profit quarter than amazon earned lifetime
3529,1,1.0,apple earns more profit quarter than amazon earned lifetime amazon facts
3530,0,1.0,ischool? education
3531,0,0.5054,first 2600 digital lang leader internet games games
3532,0,1.0,irig price connect guitar could real loud enough perform! ripoff
3533,1,0.6876,apple earns more profit quarter than amazon earned lifetime
3534,1,0.6544,apple earns more profit quarter than amazon earned lifetime
3535,0,0.6513,just about international trade it's issue ebook appellate case says
3536,0,1.0,apple plans launch iphone mini version 2015 aapl aapl
3537,0,1.0,cnbc does that finger aapl look now! only days later
3538,0,0.6491,love when none stuff works thank
3539,0,1.0,real quick shout your technology never working
3540,0,1.0,apple returns cash shareholders because it's ideas invest aapl aapl
3541,0,0.7279,"apple build major facility japan, prime minister reveals aapl aapl"
3542,0,0.7315,need take that ride drive mall today schedule appt daddy
3543,0,1.0,apple will boost profits during holiday quarter beyond aapl aapl
3544,1,0.6825,"apple build major facility japan, prime minister reveals aapl aapl"
3545,0,1.0,"apple build major facility japan, prime minister reveals aapl aapl"
3546,0,1.0,apple will boost profits during holiday quarter beyond aapl aapl
3547,0,1.0,apple will boost profits during holiday quarter beyond aapl aapl
3548,0,1.0,apple's first patent reassignment from primesense hints mapping apple iphone aapl aapl
3549,0,1.0,ipad change
3550,0,0.661,protesters stage diein protests store this anger misplaced? retweet agree
3551,0,1.0,attention your free ipads would faster your emails didn't straight junk folders sortitout
3552,0,0.667,apple antitrust hearing will continue despite every plaintiff being disqualified aapl aapl
3553,0,0.7177,"dear sometimes when write 'gave' means want word 'gave', word 'have it's typo"
3554,0,1.0,"here things know today, including hoarding iphone6"
3555,0,1.0,apple stores recruiting fashion luxury experts ahead apple watch debut aapl aapl
3556,0,0.7243,apple hires more fashion pros before 'iwatch' launch aapl
3557,0,1.0,which guru fund managers hold apple aapl aapl
3558,0,0.6578,considering feed facebook privacy changes think cook spot about you?
3559,0,1.0,keyboard phone sorts drunk this morning send help
3560,0,0.6722,apple intraday comments opening premium users aapl stockaction trading stocks
